Method,Instance,N,K,Q,Cost,Optimal_Value,Optimality_Gap(%),Processing_Time(s)
My-Euristich,XML100_1332_03,100,0,42,None,26397.0,100.0,0.000007
My-Euristich,XML100_1332_04,100,0,43,None,19469.0,100.0,0.000034
My-Euristich,XML100_1332_05,100,0,39,None,25869.0,100.0,0.000012
My-Euristich,XML100_1332_06,100,0,43,None,17908.0,100.0,0.000018
My-Euristich,XML100_1332_07,100,0,45,None,24694.0,100.0,0.000011
My-Euristich,XML100_1332_08,100,0,44,None,19433.0,100.0,0.000022
My-Euristich,XML100_1332_09,100,0,52,None,18207.0,100.0,0.000014
My-Euristich,XML100_1332_10,100,0,49,None,18833.0,100.0,0.000009
My-Euristich,XML100_1332_11,100,0,61,None,22209.0,100.0,0.000013
My-Euristich,XML100_1332_12,100,0,49,None,17429.0,100.0,0.000021
My-Euristich,XML100_1332_13,100,0,57,None,19198.0,100.0,0.000017
My-Euristich,XML100_1332_14,100,0,50,None,16708.0,100.0,0.000010
My-Euristich,XML100_1332_15,100,0,47,None,25304.0,100.0,0.000010
My-Euristich,XML100_1332_16,100,0,48,None,25369.0,100.0,0.000015
My-Euristich,XML100_1332_17,100,0,56,None,14971.0,100.0,0.000021
My-Euristich,XML100_1332_18,100,0,58,None,19482.0,100.0,0.000025
My-Euristich,XML100_1332_19,100,0,51,None,20473.0,100.0,0.000023
My-Euristich,XML100_1332_20,100,0,43,None,22731.0,100.0,0.000015
My-Euristich,XML100_1332_21,100,0,60,None,23706.0,100.0,0.000014
My-Euristich,XML100_1332_22,100,0,57,None,18764.0,100.0,0.000024
My-Euristich,XML100_1332_23,100,0,41,None,17962.0,100.0,0.000015
My-Euristich,XML100_1332_24,100,0,40,None,18047.0,100.0,0.000010
My-Euristich,XML100_1332_25,100,0,54,None,22365.0,100.0,0.000013
My-Euristich,XML100_1332_26,100,0,44,None,17741.0,100.0,0.000015
My-Euristich,XML100_1332_27,100,0,40,None,30471.0,100.0,0.000010
My-Euristich,XML100_1333_01,100,0,80,None,13568.0,100.0,0.000009
My-Euristich,XML100_1333_02,100,0,74,None,19735.0,100.0,0.000014
My-Euristich,XML100_1333_03,100,0,68,None,14505.0,100.0,0.000017
My-Euristich,XML100_1333_04,100,0,70,None,16346.0,100.0,0.000014
My-Euristich,XML100_1333_05,100,0,78,None,17005.0,100.0,0.000011
My-Euristich,XML100_1333_06,100,0,74,None,14609.0,100.0,0.000016
My-Euristich,XML100_1333_07,100,0,61,None,20141.0,100.0,0.000017
My-Euristich,XML100_1333_08,100,0,79,None,19121.0,100.0,0.000013
My-Euristich,XML100_1333_09,100,0,66,None,17160.0,100.0,0.000015
My-Euristich,XML100_1333_10,100,0,71,None,19549.0,100.0,0.000018
My-Euristich,XML100_1333_11,100,0,72,None,13340.0,100.0,0.000022
My-Euristich,XML100_1333_12,100,0,77,None,14718.0,100.0,0.000011
My-Euristich,XML100_1333_13,100,0,62,None,19898.0,100.0,0.000014
My-Euristich,XML100_1333_14,100,0,75,None,14896.0,100.0,0.000038
My-Euristich,XML100_1333_15,100,0,73,None,12827.0,100.0,0.000019
My-Euristich,XML100_1333_16,100,0,65,None,13122.0,100.0,0.000016
My-Euristich,XML100_1333_17,100,0,67,None,14428.0,100.0,0.000010
My-Euristich,XML100_1333_18,100,0,73,None,15171.0,100.0,0.000055
My-Euristich,XML100_1333_19,100,0,90,None,16194.0,100.0,0.000017
My-Euristich,XML100_1333_20,100,0,80,None,16121.0,100.0,0.000012
My-Euristich,XML100_1333_21,100,0,62,None,21427.0,100.0,0.000015
My-Euristich,XML100_1333_22,100,0,78,None,19611.0,100.0,0.000026
My-Euristich,XML100_1333_23,100,0,74,None,16307.0,100.0,0.000014
My-Euristich,XML100_1333_24,100,0,81,None,16329.0,100.0,0.000011
My-Euristich,XML100_1333_25,100,0,67,None,20687.0,100.0,0.000015
